Name,Weight,Id,Details,Price,Price per Kg,Promotion Discount,Promotion End Date,Image Url
Spazzolino Extra Protection Setole Medie U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82233,"0,99 €/pz","0,99","0,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82233/2F7C6E43-F9F9-4190-ACB3-A2E95C438E89_1_MEDIUM.Jpg
3 Spazzolini Azione Interdentale U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82232,"1,65 €/pz","1,65","1,65",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82232/53AE1251-9F22-4646-9FA4-F22725BF698F_1_MEDIUM.Jpg
Spazzolino Extra Whitening U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82231,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82231/BC8651B7-E75E-438C-BDC2-D7CCA5B1EAAB_1_MEDIUM.Jpg
Spazzolino Extra Junior U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82228,"0,99 €/pz","0,99","0,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82228/EE687CE2-29F3-4B1B-8F6A-5D7F47459EF8_1_MEDIUM.Jpg
6 Scovolini Medie U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82237,"2,79 €/pz","2,79","2,79",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82237/15BBBDFB-EC7E-4D6A-B55A-05D7FE7C4C97_1_MEDIUM.Jpg
6 Scovolini Fini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82236,"2,79 €/pz","2,79","2,79",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82236/D517A026-9568-48B6-B5DC-135D619E16C7_1_MEDIUM.Jpg
Filo Interdentale Exapanding U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82227,"0,05 €/m","1,39","0,05",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82227/2823B396-D412-4FE0-BEC9-E340518765D3_1_MEDIUM.Jpg
Filo Interdentale Extra Piatto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82226,"0,02 €/m","1,39","0,02",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/82226/83F179BE-E8B4-47C7-97B5-D18EA246181E_1_MEDIUM.Jpg
Shampoo Capelli Ricci e Crespi Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4047,"6,76 €/l","1,69","6,76",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4047/0A647EC8-6EAB-46B1-8866-9E65D834DAF6_1_MEDIUM.Jpg
Balsamo Cheratina e Olio di Argan Eco Spray Capelli Colorati Theoria Proline U! Confronta e Risparmi,,https://www.spesaonline.unes.it/p/48276,"11,96 €/l","2,99","11,96",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48276/9E33DF4F-6F0D-49F8-8710-F957F08133C6_1_MEDIUM.Jpg
Crema Colorante 06 Biondo Scuro Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4028,"3,99 €/pz","3,99","3,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4028/435FEC5D-AC7F-43C7-A0B9-72CE9457F967_1_MEDIUM.Jpg
Micro Emulsione Effetto Liscio Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4070,"39,80 €/l","1,99","39,80",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4070/B2ABC2B6-4F46-4EED-9C39-5D811495DAEC_1_MEDIUM.Jpg
Style Gel Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4069,"11,26 €/l","1,69","11,26",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4069/AAB2BB1A-1B49-4C35-AC92-38BD8D709B2B_1_MEDIUM.Jpg
Hairspray 00 No-Gas Forte Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4068,"8,63 €/l","2,59","8,63",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4068/1F626EFA-F823-4603-AE7E-73F3761732F1_1_MEDIUM.Jpg
Gloss Lucidante Anti Crespo Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/4060,"39,80 €/l","1,99","39,80",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4060/ED6A4872-8497-49A0-A0E9-873E1D4C2B22_1_MEDIUM.Jpg
Cristalli Liquidi Semi di Lino,Jojoba,https://www.spesaonline.unes.it/p/4059,"33,16 €/l","1,99","33,16",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/4059/299BF405-91E5-4B18-9ABF-5417BDA6D486_1_MEDIUM.Jpg
Lacca per Capelli a Tenuta Naturale Theoria Proline U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/12785,"5,63 €/l","1,69","5,63",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/12785/0DF99B3B-3606-4E8B-AAED-11FCBBD0186C_1_MEDIUM.Jpg
PROTEGGI SLIP ANATOMICI in Cotone Biologico U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/74902,"1,59 €/pz","1,27","1,59",20%,10/12,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/74902/B1253A00-82A9-46E4-A088-FD76823F6C59_1_MEDIUM.Jpg
20 Proteggi Slip Anatomici U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601643,"0,89 €/pz","0,89","0,89",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601643/81D6B3FD-2D3D-4E3A-9194-7EEDB2FD89C1_1_MEDIUM.Jpg
20 Proteggi Slip Anatomici U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601640,"0,89 €/pz","0,89","0,89",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601640/60CD51DC-E4A0-461D-80AF-E660844B8CC1_1_MEDIUM.Jpg
ASSORBENTI ULTRA SOFT GIORNO in Cotone Biologico U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/74900,"1,99 €/pz","1,59","1,99",20%,10/12,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/74900/68B4AE6C-ECC9-4F63-9C5B-52E90B5CCEAA_1_MEDIUM.Jpg
ASSORBENTI ULTRA SOFT NOTTE in Cotone Biologico U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/74897,"1,99 €/pz","1,59","1,99",20%,10/12,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/74897/A23990F9-0571-4EBC-B342-89239BF2463A_1_MEDIUM.Jpg
14 Assorbenti Giorno Ultra con Ali U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601646,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601646/D158AA4D-8513-41F8-AA17-FDEE44267251_1_MEDIUM.Jpg
12 Assorbenti Notte Ultra con Ali U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601645,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601645/6D118A37-E5A4-4A39-82DE-4F645E5DF76E_1_MEDIUM.Jpg
16 Assorbenti Sottili Anatomici U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601644,"0,99 €/pz","0,99","0,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601644/D11FAF31-9985-4524-9CBE-61D4ADCF59CA_1_MEDIUM.Jpg
14 Assorbenti Anatomici Notte U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/601642,"1,29 €/pz","1,29","1,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/601642/5EB2B8FF-56D1-4451-847D-C493AB874AF1_1_MEDIUM.Jpg
16 Assorbenti Ultra Anatomici U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/1877,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/1877/282E7335-3CDC-4E8E-AF08-F9F0E3FD9237_1_MEDIUM.Jpg
16 Assorbenti Sottili con Ali U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/1867,"0,95 €/pz","0,95","0,95",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/1867/143843BA-AF97-45CB-B090-AAA6C8B9159B_1_MEDIUM.Jpg
10 Assorbenti Lady Maxi Night U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/72893,"2,19 €/pz","2,19","2,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/72893/DFBFB504-12F3-498B-9350-83DF20B80231_1_MEDIUM.Jpg
Traversa Salva Materasso,80x180,https://www.spesaonline.unes.it/p/62932,"7,49 €/pz","7,49","7,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/62932/040A8A9B-AC9F-4858-B1E9-887E51A8DC0C_1_MEDIUM.Jpg
Traversa Trasparente Salva Materasso,60x90 cm,https://www.spesaonline.unes.it/p/62931,"5,99 €/pz","5,99","5,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/62931/E085861D-0DF6-41FF-B398-81D6F37C1003_1_MEDIUM.Jpg
Pants Discreet Medium Adulto,8 Pezzi,https://www.spesaonline.unes.it/p/51320,"6,49 €/pz","6,49","6,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/51320/6A516FA6-FDFE-48EA-9B9C-BDB1FC6F06BD_1_MEDIUM.Jpg
Pants Discreet Large Adulto,7 Pezzi,https://www.spesaonline.unes.it/p/51319,"6,49 €/pz","6,49","6,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/51319/790F8FC3-D6C0-41A4-8CD6-42DC7DF3C131_1_MEDIUM.Jpg
Pants Active Medium Adulto,8 Pezzi,https://www.spesaonline.unes.it/p/51318,"6,99 €/pz","6,99","6,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/51318/FEE062C3-C2AC-4AB1-8B94-F63C4F6CEB0B_1_MEDIUM.Jpg
Pants Active Large Adulto,7 Pezzi,https://www.spesaonline.unes.it/p/51317,"6,99 €/pz","6,99","6,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/51317/32AE6439-6C73-49E0-9753-A0F52C9D6DB2_1_MEDIUM.Jpg
16 Assorbenti Lady Super Plus U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47409,"2,99 €/pz","2,99","2,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/47409/A6BE06C2-0333-4F74-A50D-6A0615A4D0F0_1_MEDIUM.Jpg
10 Assorbenti Lady Super U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47408,"2,19 €/pz","2,19","2,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/47408/A3B010E3-6713-4675-82F6-91D9E63AF065_1_MEDIUM.Jpg
10 Assorbenti Lady Extra U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47406,"2,19 €/pz","2,19","2,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/47406/B62E8BFF-9043-4739-9974-3ECA3A77B5E2_1_MEDIUM.Jpg
12 Assorbenti Lady Normal U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47405,"2,19 €/pz","2,19","2,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/47405/DC42B7C2-CB75-4844-B8E5-FE4D37075DCF_1_MEDIUM.Jpg
Compresse di Garza Sterili,10x10 cm,https://www.spesaonline.unes.it/p/48160,"1,99 €/pz","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48160/0A106135-052E-4909-8275-C4BA089FD100_1_MEDIUM.Jpg
Benda Autoaderente,6 m x 2.5 cm,https://www.spesaonline.unes.it/p/48158,"1,89 €/pz","1,89","1,89",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48158/C550C57D-5BAD-473D-BFCC-8095FAA1BEE9_1_MEDIUM.Jpg
Cerotto Delicato in Rocchetto,,https://www.spesaonline.unes.it/p/48156,"1,29 €/pz","1,29","1,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48156/82C6A4D7-9B10-4B19-ADBC-549B8F3C532F_1_MEDIUM.Jpg
Cerotto Delicato in Striscia,100x6 cm,https://www.spesaonline.unes.it/p/48155,"1,69 €/pz","1,69","1,69",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48155/CB9DD762-7DEB-4839-A9CA-00CF0EDB80DD_1_MEDIUM.Jpg
Cerotti Delicati Formato Grande,4 Pezzi,https://www.spesaonline.unes.it/p/48152,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48152/455331C7-3171-41FD-A74E-EE457D3FC7BA_1_MEDIUM.Jpg
Cerotti Classici Acquastop Assortiti,20 Pezzi,https://www.spesaonline.unes.it/p/48151,"1,29 €/pz","1,29","1,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48151/1535ABAD-CD35-4177-833D-1D7D9C0F09F9_1_MEDIUM.Jpg
Cerotti Effetto Barriera Premium Medio,20 Pezzi,https://www.spesaonline.unes.it/p/48150,"1,29 €/pz","1,29","1,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48150/6D2BF555-9F00-4E3E-B506-54E69559F5E8_1_MEDIUM.Jpg
Cerotti Delicati Misura Media,20 Pezzi,https://www.spesaonline.unes.it/p/48149,"0,99 €/pz","0,99","0,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48149/5F6DE038-DECB-437D-9BD4-AF886046E45D_1_MEDIUM.Jpg
Cerotti Classici Assortiti,30 Pezzi,https://www.spesaonline.unes.it/p/48148,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48148/865768F9-163F-4CEA-B537-B1C77A6DBE10_1_MEDIUM.Jpg
Cerotti Classici Misura Media,10 Pezzi,https://www.spesaonline.unes.it/p/48147,"0,69 €/pz","0,69","0,69",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48147/36B590C8-18BD-4256-99B7-4C87E00BCC46_1_MEDIUM.Jpg
Contenitore per Urine Sterile con Dispitivo di Prelievo,,https://www.spesaonline.unes.it/p/73052,"0,75 €/pz","0,75","0,75",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/73052/B7521C41-A2B9-4F61-ADB6-101762D0E30E_1_MEDIUM.Jpg
Cerotti Callifughi,6 Pezzi,https://www.spesaonline.unes.it/p/48165,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48165/6C80119F-7A55-46EE-861A-A00D3508569D_1_MEDIUM.Jpg
Cerotto per Vesciche,5 Pezzi,https://www.spesaonline.unes.it/p/48163,"1,89 €/pz","1,89","1,89",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/48163/1223DF47-FF16-485E-9683-55FCAA686301_1_MEDIUM.Jpg
SCIOGLI CALCARE U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/67656,"2,18 €/l","1,09","2,18",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/67656/D467217E-E49B-49AA-AD60-BF95024019F8_1_MEDIUM.Jpg
2 TAVOLETTE WC CANDEGGINA U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/65768,"1,19 €/pz","1,19","1,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/65768/73910825-7C1E-4A5A-9033-D437CD297DCF_1_MEDIUM.Jpg
4 TAVOLETTE WC LAVANDA U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/65766,"1,49 €/pz","1,49","1,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/65766/22F50016-3348-4875-B8AA-8E22FCA8067E_1_MEDIUM.Jpg
4 TAVOLETTE WC ARIA DI MONTAGNA U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/65763,"1,49 €/pz","1,49","1,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/65763/580923D6-A9A4-45AB-B328-CC4259A72200_1_MEDIUM.Jpg
DETERGENTE WC DISINCROSTANTE U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/64967,"1,98 €/l","1,49","1,98",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/64967/29591E38-6C32-4CE5-85C8-2147E2917494_1_MEDIUM.Jpg
DETERGENTE WC CON CANDEGGINA U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/64966,"1,98 €/l","1,49","1,98",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/64966/035AB34A-DC3C-46E8-82A8-8AC2EC73131F_1_MEDIUM.Jpg
DETERGENTE WC PROFUMATO PINO U! Confronta&Risparmia,,https://www.spesaonline.unes.it/p/64965,"1,98 €/l","1,49","1,98",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/64965/15A1FA16-694E-4CA7-91BD-91A11BFA2EDC_1_MEDIUM.Jpg
Ammoniaca Profumata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88551,"0,65 €/l","0,65","0,65",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88551/A2E67C03-26F3-4D0F-88BE-3741A203B6C5_1_MEDIUM.Jpg
Ammoniaca U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88550,"0,55 €/l","0,55","0,55",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88550/69828E37-1F15-4948-9F53-7494552B4D5C_1_MEDIUM.Jpg
Acido Muriatico U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88545,"0,85 €/l","0,85","0,85",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88545/1FD37D65-9025-408B-89E0-72FC17EAA47A_1_MEDIUM.Jpg
Colonia per Pulizia U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67302,"1,99 €/l","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/67302/FF8D835B-389D-4444-AFAC-F5094B4666BD_1_MEDIUM.Jpg
Verbena per Pulizia U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67301,"1,74 €/l","3,49","1,74",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/67301/1B56C91E-B3A2-4890-A7C5-80025017A0B5_1_MEDIUM.Jpg
Cosmetico per Pulizia U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67298,"2,19 €/l","2,19","2,19",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/67298/6C0D3ECA-2B46-443D-A4DE-FAC057158B87_1_MEDIUM.Jpg
PAVIMENTI LAVANDA profumato 1000ml U!,,https://www.spesaonline.unes.it/p/66203,"1,09 €/l","1,09","1,09",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/66203/D2A42E73-B593-416B-8ED0-1DDE563D8E93_1_MEDIUM.Jpg
PAVIMENTI LIME & IRIS profumato 1000ml U!,,https://www.spesaonline.unes.it/p/66202,"1,09 €/l","1,09","1,09",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/66202/368D368E-2A9A-49B4-909F-E8256D8A3434_1_MEDIUM.Jpg
SUPERFICI PREZIOSE AZULENE indicato per marmo e cotto 1000ml U!,,https://www.spesaonline.unes.it/p/66200,"1,09 €/l","1,09","1,09",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/66200/D17FD0BE-AE92-46F2-9594-2EAA8906738D_1_MEDIUM.Jpg
Parquet Superfici Pregiate Profumato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66199,"1,29 €/l","1,29","1,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/66199/0C63CDD9-A448-43C3-A376-AC5FE1C853D8_1_MEDIUM.Jpg
Ammorbidente Ricordo Provenzale U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98191,"1,99 €/l","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98191/D4D2FCA4-3BD2-4A53-9B37-DC067829CFD6_1_MEDIUM.Jpg
Ammorbidente Campo in Fiore U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98189,"1,99 €/l","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98189/68D15CA1-7DDA-4924-8FF1-49E2719919EB_1_MEDIUM.Jpg
Ammorbidente Profumi d'Oriente U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98183,"1,99 €/l","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98183/81F31804-B9AB-4338-B268-2403F0ACA622_1_MEDIUM.Jpg
Ammorbidente Profumo di Mattino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98182,"1,99 €/l","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98182/CE02749B-399F-4A8C-BA2A-527E23F6D350_1_MEDIUM.Jpg
AMMORBIDENTE CLASSICO 25 LAVAGGI U! Confronta & Risparmia,,https://www.spesaonline.unes.it/p/41010,"0,69 €/l","1,39","0,69",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/41010/9F538C8B-1279-4AF3-B553-66CCA400F49B_1_MEDIUM.Jpg
AMMORBIDENTE MUSCHIO BIANCO 25 LAVAGGI U! Confronta & Risparmia,,https://www.spesaonline.unes.it/p/41009,"0,69 €/l","1,39","0,69",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/41009/C7AA1392-0FD7-4E9C-8286-1DA2C735D4F8_1_MEDIUM.Jpg
Candeggina Profumata Fiorita U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/90082,"0,59 €/l","1,19","0,59",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/90082/D9E627B7-3FE8-4AAA-8573-D8A2DE767095_1_MEDIUM.Jpg
Candeggina U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/90081,"0,57 €/l","1,15","0,57",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/90081/725CEF9B-C2AC-4DDB-BBDF-2D342C353A83_1_MEDIUM.Jpg
Candeggina U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/90080,"0,75 €/l","0,75","0,75",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/90080/B7F628B5-973A-44BB-A342-9D272277052B_1_MEDIUM.Jpg
Candeggina Delicata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88549,"0,87 €/l","1,75","0,87",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88549/5A60F3A0-A89D-4888-AD41-C470662063C0_1_MEDIUM.Jpg
24 Fogli Cattura Colore U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/83894,"1,99 €/pz","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/83894/62801EA8-8E73-4B34-9968-566E3C72A30D_1_MEDIUM.Jpg
Capi neri e Scuri 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98477,"1,66 €/l","2,49","1,66",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98477/414DEAFC-9128-4156-B5F6-2ECE9608683A_1_MEDIUM.Jpg
Lana e Delicati 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98475,"1,66 €/l","2,49","1,66",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98475/AD10745A-5A7E-49D5-86ED-12B072F2E31C_1_MEDIUM.Jpg
Delicati Colorati 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98046,"1,66 €/l","2,49","1,66",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/98046/D5DCE420-C4D9-4868-AF6E-0D9FFE25F95D_1_MEDIUM.Jpg
Lavatrice Liquido Classico 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80949,"2,32 €/l","3,49","2,32",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/80949/8D2B151D-EB13-40F3-B458-78A89713565E_1_MEDIUM.Jpg
Lavatrice Capi Colorati 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80948,"2,32 €/l","3,49","2,32",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/80948/7FC6B400-A676-4BDE-9389-7CDB641D106C_1_MEDIUM.Jpg
Lavatrice Marsiglia 37 Lavaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80944,"2,32 €/l","3,49","2,32",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/80944/90F542F2-50A8-411A-A90C-94474054743F_1_MEDIUM.Jpg
Acqua Demineralizzata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88553,"0,25 €/l","1,29","0,25",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88553/18468F5F-0928-43C5-AAF7-0F93692B508C_1_MEDIUM.Jpg
Acqua Demineralizzata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88552,"0,39 €/l","0,79","0,39",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88552/E704E250-EEF5-433B-80A1-5BFD65D17128_1_MEDIUM.Jpg
Carta Igienica Compatta 2 Veli,16 Rotoli,https://www.spesaonline.unes.it/p/88753,"4,49 €/pz","4,49","4,49",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/NON%20FOOD/88753/74B517DA-EC10-49BF-9122-7167950E3FC4_1_MEDIUM.Jpg
